Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
1985-10-08,70.0,70.13,69.12,69.5,122000.0,0.0,1.0,0.7034511747159371,0.7047575840404096,0.6946077885195082,0.6984265234679662,5856000.0
1985-10-07,69.62,70.25,69.62,70.0,288000.0,0.0,1.0,0.6996324397674792,0.7059635003399226,0.6996324397674792,0.7034511747159371,13824000.0
1985-10-04,69.75,70.0,69.5,69.5,196000.0,0.0,1.0,0.7009388490919516,0.7034511747159371,0.6984265234679662,0.6984265234679662,9408000.0
1985-10-03,69.62,70.5,69.62,69.75,214600.0,0.0,1.0,0.6996324397674792,0.7084758259639081,0.6996324397674792,0.7009388490919516,10300800.0
1985-10-02,70.0,70.13,69.62,69.62,268900.0,0.0,1.0,0.7034511747159371,0.7047575840404096,0.6996324397674792,0.6996324397674792,12907200.0
1985-10-01,69.75,70.13,69.62,70.0,246400.0,0.0,1.0,0.7009388490919516,0.7047575840404096,0.6996324397674792,0.7034511747159371,11827200.0
1985-09-30,69.88,69.88,69.37,69.75,181100.0,0.0,1.0,0.702245258416424,0.702245258416424,0.6971201141434937,0.7009388490919516,8692800.0
1985-09-26,70.13,70.62,70.0,70.25,716300.0,0.0,1.0,0.7047575840404096,0.7096817422634212,0.7034511747159371,0.7059635003399226,34382400.0
1985-09-25,69.88,70.25,69.88,70.13,137800.0,0.0,1.0,0.702245258416424,0.7059635003399226,0.702245258416424,0.7047575840404096,6614400.0
1985-09-24,69.75,70.38,69.75,69.88,425100.0,0.0,1.0,0.7009388490919516,0.7072699096643951,0.7009388490919516,0.702245258416424,20404800.0
1985-09-23,68.63,69.62,68.63,69.62,766700.0,0.0,1.0,0.6896836302964966,0.6996324397674792,0.6896836302964966,0.6996324397674792,36801600.0
1985-09-20,68.5,68.5,67.75,67.75,252100.0,0.0,1.0,0.6883772209720241,0.6883772209720241,0.6808402441000677,0.6808402441000677,12100800.0
1985-09-19,68.38,68.63,68.25,68.5,222700.0,0.0,1.0,0.6871713046725111,0.6896836302964966,0.6858648953480387,0.6883772209720241,10689600.0
1985-09-18,68.38,68.63,68.25,68.38,249000.0,0.0,1.0,0.6871713046725111,0.6896836302964966,0.6858648953480387,0.6871713046725111,11952000.0
1985-09-17,68.38,68.75,68.25,68.38,212800.0,0.0,1.0,0.6871713046725111,0.6908895465960097,0.6858648953480387,0.6871713046725111,10214400.0
1985-09-16,68.38,68.5,68.25,68.38,152900.0,0.0,1.0,0.6871713046725111,0.6883772209720241,0.6858648953480387,0.6871713046725111,7339200.0
1985-09-13,68.25,68.5,68.0,68.38,286300.0,0.0,1.0,0.6858648953480387,0.6883772209720241,0.6833525697240532,0.6871713046725111,13742400.0
1985-09-12,68.0,68.5,68.0,68.25,221600.0,0.0,1.0,0.6833525697240532,0.6883772209720241,0.6833525697240532,0.6858648953480387,10636800.0
1985-09-11,68.0,68.5,67.87,68.0,328800.0,0.0,1.0,0.6833525697240532,0.6883772209720241,0.6820461603995808,0.6833525697240532,15782400.0
1985-09-10,69.0,69.12,67.38,68.0,615600.0,0.74,1.0,0.6934018722199952,0.6946077885195082,0.6771220021765691,0.6833525697240532,29548800.0
1985-09-09,70.25,70.87,68.5,69.0,2308000.0,0.0,1.0,0.6983636605050151,0.7045271547329598,0.6809667009906554,0.685937260851901,110784000.0
1985-09-06,71.63,71.75,70.13,70.25,414400.0,0.0,1.0,0.7120824057220531,0.7132753400887522,0.6971707261383161,0.6983636605050151,19891200.0
1985-09-05,72.0,72.0,71.25,71.63,475600.0,0.0,1.0,0.7157606200193749,0.7157606200193749,0.7083047802275064,0.7120824057220531,22828800.0
1985-09-04,71.88,72.25,71.75,72.0,183800.0,0.0,1.0,0.7145676856526759,0.7182458999499978,0.7132753400887522,0.7157606200193749,8822400.0
1985-09-03,71.63,72.0,71.5,71.88,131800.0,0.0,1.0,0.7120824057220531,0.7157606200193749,0.7107900601581293,0.7145676856526759,6326400.0
1985-08-30,72.12,72.12,71.38,71.63,96900.0,0.0,1.0,0.7169535543860739,0.7169535543860739,0.7095971257914303,0.7120824057220531,4651200.0
1985-08-29,72.0,72.25,71.75,72.12,161600.0,0.0,1.0,0.7157606200193749,0.7182458999499978,0.7132753400887522,0.7169535543860739,7756800.0
1985-08-28,71.12,72.0,71.0,72.0,193200.0,0.0,1.0,0.7070124346635827,0.7157606200193749,0.7058195002968836,0.7157606200193749,9273600.0
1985-08-27,71.0,71.38,71.0,71.12,143800.0,0.0,1.0,0.7058195002968836,0.7095971257914303,0.7058195002968836,0.7070124346635827,6902400.0
1985-08-26,71.25,71.25,70.75,71.0,206700.0,0.0,1.0,0.7083047802275064,0.7083047802275064,0.7033342203662608,0.7058195002968836,9921600.0
1985-08-23,71.25,71.5,71.12,71.25,75900.0,0.0,1.0,0.7083047802275064,0.7107900601581293,0.7070124346635827,0.7083047802275064,3643200.0
1985-08-22,72.12,72.12,71.25,71.25,108300.0,0.0,1.0,0.7169535543860739,0.7169535543860739,0.7083047802275064,0.7083047802275064,5198400.0
1985-08-21,72.0,72.25,71.75,72.25,185300.0,0.0,1.0,0.7157606200193749,0.7182458999499978,0.7132753400887522,0.7182458999499978,8894400.0
1985-08-20,72.12,72.12,71.75,72.0,143800.0,0.0,1.0,0.7169535543860739,0.7169535543860739,0.7132753400887522,0.7157606200193749,6902400.0
1985-08-19,71.75,72.37,71.75,72.12,115800.0,0.0,1.0,0.7132753400887522,0.7194388343166968,0.7132753400887522,0.7169535543860739,5558400.0
1985-08-16,71.63,71.88,71.38,71.75,248400.0,0.0,1.0,0.7120824057220531,0.7145676856526759,0.7095971257914303,0.7132753400887522,11923200.0
1985-08-15,71.88,72.0,71.12,71.63,168300.0,0.0,1.0,0.7145676856526759,0.7157606200193749,0.7070124346635827,0.7120824057220531,8078400.0
1985-08-14,71.75,72.25,71.75,71.88,164700.0,0.0,1.0,0.7132753400887522,0.7182458999499978,0.7132753400887522,0.7145676856526759,7905600.0
1985-08-13,71.88,71.88,71.25,71.63,86600.0,0.0,1.0,0.7145676856526759,0.7145676856526759,0.7083047802275064,0.7120824057220531,4156800.0
1985-08-12,71.38,71.88,71.38,71.88,903000.0,0.0,1.0,0.7095971257914303,0.7145676856526759,0.7095971257914303,0.7145676856526759,43344000.0
1985-08-09,71.5,71.75,71.25,71.38,233000.0,0.0,1.0,0.7107900601581293,0.7132753400887522,0.7083047802275064,0.7095971257914303,11184000.0
1985-08-08,71.25,71.63,71.0,71.5,223000.0,0.0,1.0,0.7083047802275064,0.7120824057220531,0.7058195002968836,0.7107900601581293,10704000.0
1985-08-07,71.12,71.38,71.0,71.25,179200.0,0.0,1.0,0.7070124346635827,0.7095971257914303,0.7058195002968836,0.7083047802275064,8601600.0
1985-08-06,71.75,71.75,70.87,71.12,182800.0,0.0,1.0,0.7132753400887522,0.7132753400887522,0.7045271547329598,0.7070124346635827,8774400.0
1985-08-05,72.5,72.5,71.63,71.75,156100.0,0.0,1.0,0.7207311798806206,0.7207311798806206,0.7120824057220531,0.7132753400887522,7492800.0
1985-08-02,73.62,73.62,72.75,72.75,193200.0,0.0,1.0,0.731865233969811,0.731865233969811,0.7232164598112434,0.7232164598112434,9273600.0
1985-08-01,72.37,74.0,72.37,73.75,186200.0,0.0,1.0,0.7194388343166968,0.7356428594643576,0.7194388343166968,0.7331575795337347,8937600.0
1985-07-31,71.5,72.75,71.5,72.25,350300.0,0.0,1.0,0.7107900601581293,0.7232164598112434,0.7107900601581293,0.7182458999499978,16814400.0
1985-07-30,70.75,71.38,70.75,71.25,215000.0,0.0,1.0,0.7033342203662608,0.7095971257914303,0.7033342203662608,0.7083047802275064,10320000.0
1985-07-29,71.38,71.38,70.5,70.62,323600.0,0.0,1.0,0.7095971257914303,0.7095971257914303,0.700848940435638,0.7020418748023369,15532800.0
1985-07-26,71.63,71.88,71.12,71.63,207000.0,0.0,1.0,0.7120824057220531,0.7145676856526759,0.7070124346635827,0.7120824057220531,9936000.0
1985-07-25,71.75,72.62,71.5,71.63,359100.0,0.0,1.0,0.7132753400887522,0.7219241142473196,0.7107900601581293,0.7120824057220531,17236800.0
1985-07-24,71.88,71.88,71.0,71.75,406000.0,0.0,1.0,0.7145676856526759,0.7145676856526759,0.7058195002968836,0.7132753400887522,19488000.0
1985-07-23,73.5,73.62,71.75,72.25,355300.0,0.0,1.0,0.7306722996031119,0.731865233969811,0.7132753400887522,0.7182458999499978,17054400.0
1985-07-22,74.25,74.25,73.13,73.5,266500.0,0.0,1.0,0.7381281393949805,0.7381281393949805,0.7269940853057901,0.7306722996031119,12792000.0
1985-07-19,73.75,74.5,73.75,74.5,547100.0,0.0,1.0,0.7331575795337347,0.7406134193256032,0.7331575795337347,0.7406134193256032,26260800.0
1985-07-18,74.0,74.0,73.13,73.75,405300.0,0.0,1.0,0.7356428594643576,0.7356428594643576,0.7269940853057901,0.7331575795337347,19454400.0
1985-07-17,73.75,74.75,73.75,74.0,266000.0,0.0,1.0,0.7331575795337347,0.7430986992562261,0.7331575795337347,0.7356428594643576,12768000.0
1985-07-16,72.5,73.75,72.5,73.75,324200.0,0.0,1.0,0.7207311798806206,0.7331575795337347,0.7207311798806206,0.7331575795337347,15561600.0
1985-07-15,73.75,73.75,72.5,72.5,346800.0,0.0,1.0,0.7331575795337347,0.7331575795337347,0.7207311798806206,0.7207311798806206,16646400.0
1985-07-12,74.0,74.0,73.13,73.75,675700.0,0.0,1.0,0.7356428594643576,0.7356428594643576,0.7269940853057901,0.7331575795337347,32433600.0
1985-07-11,72.5,74.88,72.5,74.75,1315000.0,0.0,1.0,0.7207311798806206,0.7443910448201498,0.7207311798806206,0.7430986992562261,63120000.0
1985-07-10,70.5,72.75,70.5,72.37,1443000.0,0.0,1.0,0.700848940435638,0.7232164598112434,0.700848940435638,0.7194388343166968,69264000.0
1985-07-09,68.88,70.5,68.88,70.0,789000.0,0.0,1.0,0.684744326485202,0.700848940435638,0.684744326485202,0.6958783805743923,37872000.0
1985-07-08,67.38,68.25,67.25,68.25,777200.0,0.0,1.0,0.669832646901465,0.6784814210600325,0.6685403013375412,0.6784814210600325,37305600.0
1985-07-05,67.38,67.5,67.25,67.38,235300.0,0.0,1.0,0.669832646901465,0.671025581268164,0.6685403013375412,0.669832646901465,11294400.0
1985-07-03,68.25,68.25,67.38,67.38,573400.0,0.0,1.0,0.6784814210600325,0.6784814210600325,0.669832646901465,0.669832646901465,27523200.0
1985-07-02,68.38,68.5,68.25,68.38,421400.0,0.0,1.0,0.6797737666239563,0.6809667009906554,0.6784814210600325,0.6797737666239563,20227200.0
1985-07-01,69.37,69.37,68.25,68.38,291800.0,0.0,1.0,0.6896154751492228,0.6896154751492228,0.6784814210600325,0.6797737666239563,14006400.0
1985-06-28,69.5,69.5,69.25,69.37,307200.0,0.0,1.0,0.6909078207131466,0.6909078207131466,0.6884225407825239,0.6896154751492228,14745600.0
1985-06-27,69.88,70.13,69.5,69.5,435700.0,0.0,1.0,0.6946854462076933,0.6971707261383161,0.6909078207131466,0.6909078207131466,20913600.0
1985-06-26,69.62,69.88,69.37,69.88,315900.0,0.0,1.0,0.6921007550798456,0.6946854462076933,0.6896154751492228,0.6946854462076933,15163200.0
1985-06-25,69.37,70.25,69.37,69.62,683600.0,0.0,1.0,0.6896154751492228,0.6983636605050151,0.6896154751492228,0.6921007550798456,32812800.0
1985-06-24,69.5,69.5,68.88,69.37,169200.0,0.0,1.0,0.6909078207131466,0.6909078207131466,0.684744326485202,0.6896154751492228,8121600.0
1985-06-21,68.63,69.75,68.63,69.75,489900.0,0.0,1.0,0.6822590465545791,0.6933931006437695,0.6822590465545791,0.6933931006437695,23515200.0
1985-06-20,68.75,69.0,68.12,68.63,262700.0,0.0,1.0,0.6834519809212781,0.685937260851901,0.6771890754961086,0.6822590465545791,12609600.0
1985-06-19,69.12,69.12,68.38,68.75,236100.0,0.0,1.0,0.6871301952186,0.6871301952186,0.6797737666239563,0.6834519809212781,11332800.0
1985-06-18,68.88,69.37,68.88,69.25,209700.0,0.0,1.0,0.684744326485202,0.6896154751492228,0.684744326485202,0.6884225407825239,10065600.0
1985-06-17,69.0,69.0,68.63,68.88,149800.0,0.0,1.0,0.685937260851901,0.685937260851901,0.6822590465545791,0.684744326485202,7190400.0
1985-06-14,69.0,69.0,68.75,69.0,98800.0,0.0,1.0,0.685937260851901,0.685937260851901,0.6834519809212781,0.685937260851901,4742400.0
1985-06-13,69.12,69.37,68.75,69.0,261100.0,0.0,1.0,0.6871301952186,0.6896154751492228,0.6834519809212781,0.685937260851901,12532800.0
1985-06-12,69.12,69.12,68.5,69.12,303300.0,0.0,1.0,0.6871301952186,0.6871301952186,0.6809667009906554,0.6871301952186,14558400.0
1985-06-11,68.75,69.5,66.5,69.5,902600.0,0.74,1.0,0.6834519809212781,0.6909078207131466,0.6610844615456727,0.6909078207131466,43324800.0
1985-06-10,69.37,69.37,68.5,68.75,1722000.0,0.0,1.0,0.6823501640499856,0.6823501640499856,0.6737925073868245,0.6762516041291121,82656000.0
1985-06-07,70.75,71.0,69.75,70.0,450800.0,0.0,1.0,0.6959243780674136,0.6983834748097013,0.6860879910982629,0.6885470878405505,21638400.0
1985-06-06,71.5,71.5,70.5,70.75,484000.0,0.0,1.0,0.7033016682942766,0.7033016682942766,0.693465281325126,0.6959243780674136,23232000.0
1985-06-05,71.0,72.12,71.0,71.63,836000.0,0.0,1.0,0.6983834748097013,0.7094002282151501,0.6983834748097013,0.7045803986002662,40128000.0
1985-06-04,69.0,70.38,69.0,70.25,784600.0,0.0,1.0,0.6787107008713998,0.6922849148888278,0.6787107008713998,0.6910061845828382,37660800.0
1985-06-03,67.87,68.75,67.75,68.25,432900.0,0.0,1.0,0.6675955835962596,0.6762516041291121,0.6664152171599614,0.6713334106445368,20779200.0
1985-05-31,66.75,68.0,66.75,67.87,800000.0,0.0,1.0,0.6565788301908108,0.6688743139022492,0.6565788301908108,0.6675955835962596,38400000.0
1985-05-30,66.75,66.88,66.37,66.75,244400.0,0.0,1.0,0.6565788301908108,0.6578575604968002,0.6528410031425335,0.6565788301908108,11731200.0
1985-05-29,66.5,66.75,66.25,66.75,347600.0,0.0,1.0,0.654119733448523,0.6565788301908108,0.6516606367062353,0.6565788301908108,16684800.0
1985-05-28,67.5,67.62,66.0,66.5,204400.0,0.0,1.0,0.6639561204176737,0.6651364868539719,0.6492015399639477,0.654119733448523,9811200.0
1985-05-24,67.38,67.5,67.13,67.5,159200.0,0.0,1.0,0.6627757539813757,0.6639561204176737,0.660316657239088,0.6639561204176737,7641600.0
1985-05-23,67.87,67.87,67.13,67.38,254300.0,0.0,1.0,0.6675955835962596,0.6675955835962596,0.660316657239088,0.6627757539813757,12206400.0
1985-05-22,68.0,68.0,67.5,67.87,286100.0,0.0,1.0,0.6688743139022492,0.6688743139022492,0.6639561204176737,0.6675955835962596,13732800.0
1985-05-21,69.37,69.37,68.25,68.38,372400.0,0.0,1.0,0.6823501640499856,0.6823501640499856,0.6713334106445368,0.6726121409505263,17875200.0
1985-05-20,69.37,70.38,69.25,69.37,340600.0,0.0,1.0,0.6823501640499856,0.6922849148888278,0.6811697976136876,0.6823501640499856,16348800.0
1985-05-17,68.38,70.0,68.38,69.37,219300.0,0.0,1.0,0.6726121409505263,0.6885470878405505,0.6726121409505263,0.6823501640499856,10526400.0
1985-05-16,68.12,68.63,68.12,68.38,138500.0,0.0,1.0,0.6700546803385472,0.6750712376928141,0.6700546803385472,0.6726121409505263,6648000.0
1985-05-15,67.5,68.75,67.5,68.12,308900.0,0.0,1.0,0.6639561204176737,0.6762516041291121,0.6639561204176737,0.6700546803385472,14827200.0
1985-05-14,66.75,67.25,66.75,67.0,239000.0,0.0,1.0,0.6565788301908108,0.6614970236753861,0.6565788301908108,0.6590379269330984,11472000.0
1985-05-13,66.62,67.25,66.5,66.75,399400.0,0.0,1.0,0.6553000998848212,0.6614970236753861,0.654119733448523,0.6565788301908108,19171200.0
1985-05-10,67.38,67.62,66.25,66.62,698600.0,0.0,1.0,0.6627757539813757,0.6651364868539719,0.6516606367062353,0.6553000998848212,33532800.0
1985-05-09,67.25,67.62,67.25,67.38,145200.0,0.0,1.0,0.6614970236753861,0.6651364868539719,0.6614970236753861,0.6627757539813757,6969600.0
1985-05-08,68.25,68.25,67.25,67.25,283900.0,0.0,1.0,0.6713334106445368,0.6713334106445368,0.6614970236753861,0.6614970236753861,13627200.0
1985-05-07,66.75,68.38,66.75,68.25,379500.0,0.0,1.0,0.6565788301908108,0.6726121409505263,0.6565788301908108,0.6713334106445368,18216000.0
1985-05-06,66.25,66.5,66.12,66.37,279300.0,0.0,1.0,0.6516606367062353,0.654119733448523,0.6503819064002458,0.6528410031425335,13406400.0
1985-05-03,66.62,67.5,66.12,66.25,317800.0,0.0,1.0,0.6553000998848212,0.6639561204176737,0.6503819064002458,0.6516606367062353,15254400.0
1985-05-02,67.13,67.13,66.37,66.62,232200.0,0.0,1.0,0.660316657239088,0.660316657239088,0.6528410031425335,0.6553000998848212,11145600.0
1985-05-01,68.5,68.75,67.13,67.13,349700.0,0.0,1.0,0.6737925073868245,0.6762516041291121,0.660316657239088,0.660316657239088,16785600.0
1985-04-30,68.25,68.63,68.0,68.5,417500.0,0.0,1.0,0.6713334106445368,0.6750712376928141,0.6688743139022492,0.6737925073868245,20040000.0
1985-04-29,68.75,68.75,68.25,68.25,204800.0,0.0,1.0,0.6762516041291121,0.6762516041291121,0.6713334106445368,0.6713334106445368,9830400.0
1985-04-26,68.25,69.25,68.25,68.75,557100.0,0.0,1.0,0.6713334106445368,0.6811697976136876,0.6713334106445368,0.6762516041291121,26740800.0
1985-04-25,68.88,69.37,67.62,68.0,1541000.0,0.0,1.0,0.6775303344351017,0.6823501640499856,0.6651364868539719,0.6688743139022492,73968000.0
1985-04-24,69.37,69.37,67.87,68.88,703900.0,0.0,1.0,0.6823501640499856,0.6823501640499856,0.6675955835962596,0.6775303344351017,33787200.0
1985-04-23,71.0,71.0,70.0,70.0,558100.0,0.0,1.0,0.6983834748097013,0.6983834748097013,0.6885470878405505,0.6885470878405505,26788800.0
1985-04-22,71.5,72.25,71.38,71.63,348300.0,0.0,1.0,0.7033016682942766,0.7106789585211397,0.7021213018579785,0.7045803986002662,16718400.0
1985-04-19,70.0,71.5,69.62,71.5,377400.0,0.0,1.0,0.6885470878405505,0.7033016682942766,0.6848092607922733,0.7033016682942766,18115200.0
1985-04-18,69.88,70.87,69.88,70.0,270800.0,0.0,1.0,0.6873667214042525,0.6971047445037117,0.6873667214042525,0.6885470878405505,12998400.0
